policy_name,policy_family,split,n,accuracy,macro_f1,coverage,accepted_accuracy,review_rate,helped,hurt,net_gain,switch_rate,error_capture_rate,correct_rejection_rate,threshold,target_class
classwise_defect_broken_margin_review_t0.250,margin_review,train,182,0.9175824175824175,0.7858669881454693,0.9945054945054945,0.9226519337016574,0.005494505494505495,1,0,1,0.0,0.06666666666666667,0.0,0.25,defect_broken
classwise_defect_broken_margin_review_t0.250,margin_review,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.25,defect_broken
classwise_defect_broken_margin_switch_top2_t0.250,margin_switch_top2,train,182,0.9230769230769231,0.7859598682240193,1.0,0.9230769230769231,0.0,1,0,1,0.005494505494505495,0.06666666666666667,0.0,0.25,defect_broken
classwise_defect_broken_margin_switch_top2_t0.250,margin_switch_top2,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.25,defect_broken
classwise_defect_flashover_margin_review_t0.250,margin_review,train,182,0.9010989010989011,0.7617888440673252,0.978021978021978,0.9213483146067416,0.02197802197802198,1,3,-2,0.0,0.06666666666666667,0.017964071856287425,0.25,defect_flashover
classwise_defect_flashover_margin_review_t0.250,margin_review,val,58,0.6379310344827587,0.6975524475524475,0.9137931034482759,0.6981132075471698,0.08620689655172414,4,1,3,0.0,0.2,0.02631578947368421,0.25,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.250,margin_switch_top2,train,182,0.9065934065934066,0.7102759622367465,1.0,0.9065934065934066,0.0,1,3,-2,0.02197802197802198,0.06666666666666667,0.0,0.25,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.250,margin_switch_top2,val,58,0.7068965517241379,0.6988344988344988,1.0,0.7068965517241379,0.0,4,1,3,0.08620689655172414,0.2,0.0,0.25,defect_flashover
classwise_insulator_ok_margin_review_t0.250,margin_review,train,182,0.9010989010989011,0.790074441687345,0.978021978021978,0.9213483146067416,0.02197802197802198,1,3,-2,0.0,0.06666666666666667,0.017964071856287425,0.25,insulator_ok
classwise_insulator_ok_margin_review_t0.250,margin_review,val,58,0.5517241379310345,0.6521598968407479,0.8793103448275862,0.6274509803921569,0.1206896551724138,1,6,-5,0.0,0.05,0.15789473684210525,0.25,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.250,margin_switch_top2,train,182,0.9065934065934066,0.7665747226797373,1.0,0.9065934065934066,0.0,1,3,-2,0.02197802197802198,0.06666666666666667,0.0,0.25,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.250,margin_switch_top2,val,58,0.5689655172413793,0.5939080034529535,1.0,0.5689655172413793,0.0,1,6,-5,0.1206896551724138,0.05,0.0,0.25,insulator_ok
margin_review_t0.289,margin_review,train,182,0.8846153846153846,0.7900899100899101,0.9505494505494505,0.930635838150289,0.04945054945054945,3,6,-3,0.0,0.2,0.03592814371257485,0.28935,
margin_review_t0.289,margin_review,val,58,0.5,0.6852813852813853,0.7413793103448276,0.6744186046511628,0.25862068965517243,6,9,-3,0.0,0.3,0.23684210526315788,0.28935,
margin_switch_top2_t0.289,margin_switch_top2,train,182,0.9010989010989011,0.7164599195148754,1.0,0.9010989010989011,0.0,3,6,-3,0.04945054945054945,0.2,0.0,0.28935,
margin_switch_top2_t0.289,margin_switch_top2,val,58,0.603448275862069,0.6146892655367231,1.0,0.603448275862069,0.0,6,9,-3,0.25862068965517243,0.3,0.0,0.28935,
classwise_defect_broken_margin_review_t0.289,margin_review,train,182,0.9175824175824175,0.7858669881454693,0.9945054945054945,0.9226519337016574,0.005494505494505495,1,0,1,0.0,0.06666666666666667,0.0,0.28935,defect_broken
classwise_defect_broken_margin_review_t0.289,margin_review,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.28935,defect_broken
classwise_defect_broken_margin_switch_top2_t0.289,margin_switch_top2,train,182,0.9230769230769231,0.7859598682240193,1.0,0.9230769230769231,0.0,1,0,1,0.005494505494505495,0.06666666666666667,0.0,0.28935,defect_broken
classwise_defect_broken_margin_switch_top2_t0.289,margin_switch_top2,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.28935,defect_broken
classwise_defect_flashover_margin_review_t0.289,margin_review,train,182,0.9010989010989011,0.7617888440673252,0.978021978021978,0.9213483146067416,0.02197802197802198,1,3,-2,0.0,0.06666666666666667,0.017964071856287425,0.28935,defect_flashover
classwise_defect_flashover_margin_review_t0.289,margin_review,val,58,0.6206896551724138,0.7006734006734007,0.8793103448275862,0.7058823529411765,0.1206896551724138,5,2,3,0.0,0.25,0.05263157894736842,0.28935,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.289,margin_switch_top2,train,182,0.9065934065934066,0.7102759622367465,1.0,0.9065934065934066,0.0,1,3,-2,0.02197802197802198,0.06666666666666667,0.0,0.28935,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.289,margin_switch_top2,val,58,0.7068965517241379,0.6941131662262849,1.0,0.7068965517241379,0.0,5,2,3,0.1206896551724138,0.25,0.0,0.28935,defect_flashover
classwise_insulator_ok_margin_review_t0.289,margin_review,train,182,0.9010989010989011,0.790074441687345,0.978021978021978,0.9213483146067416,0.02197802197802198,1,3,-2,0.0,0.06666666666666667,0.017964071856287425,0.28935,insulator_ok
classwise_insulator_ok_margin_review_t0.289,margin_review,val,58,0.5344827586206896,0.6468013468013468,0.8620689655172413,0.62,0.13793103448275862,1,7,-6,0.0,0.05,0.18421052631578946,0.28935,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.289,margin_switch_top2,train,182,0.9065934065934066,0.7665747226797373,1.0,0.9065934065934066,0.0,1,3,-2,0.02197802197802198,0.06666666666666667,0.0,0.28935,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.289,margin_switch_top2,val,58,0.5517241379310345,0.5811965811965812,1.0,0.5517241379310345,0.0,1,7,-6,0.13793103448275862,0.05,0.0,0.28935,insulator_ok
margin_review_t0.300,margin_review,train,182,0.8846153846153846,0.8000222723349758,0.945054945054945,0.936046511627907,0.054945054945054944,4,6,-2,0.0,0.26666666666666666,0.03592814371257485,0.3,
margin_review_t0.300,margin_review,val,58,0.5,0.710260499734184,0.7068965517241379,0.7073170731707317,0.29310344827586204,8,9,-1,0.0,0.4,0.23684210526315788,0.3,
margin_switch_top2_t0.300,margin_switch_top2,train,182,0.9065934065934066,0.7338785637161432,1.0,0.9065934065934066,0.0,4,6,-2,0.054945054945054944,0.26666666666666666,0.0,0.3,
margin_switch_top2_t0.300,margin_switch_top2,val,58,0.6379310344827587,0.6377769305714406,1.0,0.6379310344827587,0.0,8,9,-1,0.29310344827586204,0.4,0.0,0.3,
classwise_defect_broken_margin_review_t0.300,margin_review,train,182,0.9175824175824175,0.7858669881454693,0.9945054945054945,0.9226519337016574,0.005494505494505495,1,0,1,0.0,0.06666666666666667,0.0,0.3,defect_broken
classwise_defect_broken_margin_review_t0.300,margin_review,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.3,defect_broken
classwise_defect_broken_margin_switch_top2_t0.300,margin_switch_top2,train,182,0.9230769230769231,0.7859598682240193,1.0,0.9230769230769231,0.0,1,0,1,0.005494505494505495,0.06666666666666667,0.0,0.3,defect_broken
classwise_defect_broken_margin_switch_top2_t0.300,margin_switch_top2,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.3,defect_broken
classwise_defect_flashover_margin_review_t0.300,margin_review,train,182,0.9010989010989011,0.7617888440673252,0.978021978021978,0.9213483146067416,0.02197802197802198,1,3,-2,0.0,0.06666666666666667,0.017964071856287425,0.3,defect_flashover
classwise_defect_flashover_margin_review_t0.300,margin_review,val,58,0.6206896551724138,0.7222614603302727,0.8448275862068966,0.7346938775510204,0.15517241379310345,7,2,5,0.0,0.35,0.05263157894736842,0.3,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.300,margin_switch_top2,train,182,0.9065934065934066,0.7102759622367465,1.0,0.9065934065934066,0.0,1,3,-2,0.02197802197802198,0.06666666666666667,0.0,0.3,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.300,margin_switch_top2,val,58,0.7413793103448276,0.7166593470941297,1.0,0.7413793103448276,0.0,7,2,5,0.15517241379310345,0.35,0.0,0.3,defect_flashover
classwise_insulator_ok_margin_review_t0.300,margin_review,train,182,0.9010989010989011,0.7993096008629988,0.9725274725274725,0.9265536723163842,0.027472527472527472,2,3,-1,0.0,0.13333333333333333,0.017964071856287425,0.3,insulator_ok
classwise_insulator_ok_margin_review_t0.300,margin_review,val,58,0.5344827586206896,0.6468013468013468,0.8620689655172413,0.62,0.13793103448275862,1,7,-6,0.0,0.05,0.18421052631578946,0.3,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.300,margin_switch_top2,train,182,0.9120879120879121,0.7840054331808455,1.0,0.9120879120879121,0.0,2,3,-1,0.027472527472527472,0.13333333333333333,0.0,0.3,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.300,margin_switch_top2,val,58,0.5517241379310345,0.5811965811965812,1.0,0.5517241379310345,0.0,1,7,-6,0.13793103448275862,0.05,0.0,0.3,insulator_ok
margin_review_t0.350,margin_review,train,182,0.8681318681318682,0.8222222222222223,0.9230769230769231,0.9404761904761905,0.07692307692307693,5,9,-4,0.0,0.3333333333333333,0.05389221556886228,0.35,
margin_review_t0.350,margin_review,val,58,0.4482758620689655,0.7043290043290044,0.6379310344827587,0.7027027027027027,0.3620689655172414,9,12,-3,0.0,0.45,0.3157894736842105,0.35,
margin_switch_top2_t0.350,margin_switch_top2,train,182,0.8956043956043956,0.7239472753007785,1.0,0.8956043956043956,0.0,5,9,-4,0.07692307692307693,0.3333333333333333,0.0,0.35,
margin_switch_top2_t0.350,margin_switch_top2,val,58,0.603448275862069,0.6070460704607045,1.0,0.603448275862069,0.0,9,12,-3,0.3620689655172414,0.45,0.0,0.35,
classwise_defect_broken_margin_review_t0.350,margin_review,train,182,0.9175824175824175,0.7858669881454693,0.9945054945054945,0.9226519337016574,0.005494505494505495,1,0,1,0.0,0.06666666666666667,0.0,0.35,defect_broken
classwise_defect_broken_margin_review_t0.350,margin_review,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.35,defect_broken
classwise_defect_broken_margin_switch_top2_t0.350,margin_switch_top2,train,182,0.9230769230769231,0.7859598682240193,1.0,0.9230769230769231,0.0,1,0,1,0.005494505494505495,0.06666666666666667,0.0,0.35,defect_broken
classwise_defect_broken_margin_switch_top2_t0.350,margin_switch_top2,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.35,defect_broken
classwise_defect_flashover_margin_review_t0.350,margin_review,train,182,0.9010989010989011,0.7811151811151812,0.9725274725274725,0.9265536723163842,0.027472527472527472,2,3,-1,0.0,0.13333333333333333,0.017964071856287425,0.35,defect_flashover
classwise_defect_flashover_margin_review_t0.350,margin_review,val,58,0.5862068965517241,0.7185515633791496,0.7931034482758621,0.7391304347826086,0.20689655172413793,8,4,4,0.0,0.4,0.10526315789473684,0.35,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.350,margin_switch_top2,train,182,0.9120879120879121,0.7236212068766585,1.0,0.9120879120879121,0.0,2,3,-1,0.027472527472527472,0.13333333333333333,0.0,0.35,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.350,margin_switch_top2,val,58,0.7241379310344828,0.6927609427609428,1.0,0.7241379310344828,0.0,8,4,4,0.20689655172413793,0.4,0.0,0.35,defect_flashover
classwise_insulator_ok_margin_review_t0.350,margin_review,train,182,0.8846153846153846,0.7990319031903189,0.9560439560439561,0.9252873563218391,0.04395604395604396,2,6,-4,0.0,0.13333333333333333,0.03592814371257485,0.35,insulator_ok
classwise_insulator_ok_margin_review_t0.350,margin_review,val,58,0.5172413793103449,0.6409443269908387,0.8448275862068966,0.6122448979591837,0.15517241379310345,1,8,-7,0.0,0.05,0.21052631578947367,0.35,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.350,margin_switch_top2,train,182,0.8956043956043956,0.7612066741710052,1.0,0.8956043956043956,0.0,2,6,-4,0.04395604395604396,0.13333333333333333,0.0,0.35,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.350,margin_switch_top2,val,58,0.5344827586206896,0.5682574916759157,1.0,0.5344827586206896,0.0,1,8,-7,0.15517241379310345,0.05,0.0,0.35,insulator_ok
margin_review_t0.382,margin_review,train,182,0.8681318681318682,0.8222222222222223,0.9230769230769231,0.9404761904761905,0.07692307692307693,5,9,-4,0.0,0.3333333333333333,0.05389221556886228,0.382449,
margin_review_t0.382,margin_review,val,58,0.43103448275862066,0.6991341991341992,0.6206896551724138,0.6944444444444444,0.3793103448275862,9,13,-4,0.0,0.45,0.34210526315789475,0.382449,
margin_switch_top2_t0.382,margin_switch_top2,train,182,0.8956043956043956,0.7239472753007785,1.0,0.8956043956043956,0.0,5,9,-4,0.07692307692307693,0.3333333333333333,0.0,0.382449,
margin_switch_top2_t0.382,margin_switch_top2,val,58,0.5862068965517241,0.5827835945853255,1.0,0.5862068965517241,0.0,9,13,-4,0.3793103448275862,0.45,0.0,0.382449,
classwise_defect_broken_margin_review_t0.382,margin_review,train,182,0.9175824175824175,0.7858669881454693,0.9945054945054945,0.9226519337016574,0.005494505494505495,1,0,1,0.0,0.06666666666666667,0.0,0.382449,defect_broken
classwise_defect_broken_margin_review_t0.382,margin_review,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.382449,defect_broken
classwise_defect_broken_margin_switch_top2_t0.382,margin_switch_top2,train,182,0.9230769230769231,0.7859598682240193,1.0,0.9230769230769231,0.0,1,0,1,0.005494505494505495,0.06666666666666667,0.0,0.382449,defect_broken
classwise_defect_broken_margin_switch_top2_t0.382,margin_switch_top2,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.382449,defect_broken
classwise_defect_flashover_margin_review_t0.382,margin_review,train,182,0.9010989010989011,0.7811151811151812,0.9725274725274725,0.9265536723163842,0.027472527472527472,2,3,-1,0.0,0.13333333333333333,0.017964071856287425,0.382449,defect_flashover
classwise_defect_flashover_margin_review_t0.382,margin_review,val,58,0.5862068965517241,0.7185515633791496,0.7931034482758621,0.7391304347826086,0.20689655172413793,8,4,4,0.0,0.4,0.10526315789473684,0.382449,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.382,margin_switch_top2,train,182,0.9120879120879121,0.7236212068766585,1.0,0.9120879120879121,0.0,2,3,-1,0.027472527472527472,0.13333333333333333,0.0,0.382449,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.382,margin_switch_top2,val,58,0.7241379310344828,0.6927609427609428,1.0,0.7241379310344828,0.0,8,4,4,0.20689655172413793,0.4,0.0,0.382449,defect_flashover
classwise_insulator_ok_margin_review_t0.382,margin_review,train,182,0.8846153846153846,0.7990319031903189,0.9560439560439561,0.9252873563218391,0.04395604395604396,2,6,-4,0.0,0.13333333333333333,0.03592814371257485,0.382449,insulator_ok
classwise_insulator_ok_margin_review_t0.382,margin_review,val,58,0.5,0.6345158906134517,0.8275862068965517,0.6041666666666666,0.1724137931034483,1,9,-8,0.0,0.05,0.23684210526315788,0.382449,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.382,margin_switch_top2,train,182,0.8956043956043956,0.7612066741710052,1.0,0.8956043956043956,0.0,2,6,-4,0.04395604395604396,0.13333333333333333,0.0,0.382449,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.382,margin_switch_top2,val,58,0.5172413793103449,0.5412288340590227,1.0,0.5172413793103449,0.0,1,9,-8,0.1724137931034483,0.05,0.0,0.382449,insulator_ok
margin_review_t0.400,margin_review,train,182,0.8681318681318682,0.8329617242660721,0.9175824175824175,0.9461077844311377,0.08241758241758242,6,9,-3,0.0,0.4,0.05389221556886228,0.4,
margin_review_t0.400,margin_review,val,58,0.39655172413793105,0.7002020202020202,0.5689655172413793,0.696969696969697,0.43103448275862066,10,15,-5,0.0,0.5,0.39473684210526316,0.4,
margin_switch_top2_t0.400,margin_switch_top2,train,182,0.9010989010989011,0.7394713912285797,1.0,0.9010989010989011,0.0,6,9,-3,0.08241758241758242,0.4,0.0,0.4,
margin_switch_top2_t0.400,margin_switch_top2,val,58,0.5689655172413793,0.5667684167684167,1.0,0.5689655172413793,0.0,10,15,-5,0.43103448275862066,0.5,0.0,0.4,
classwise_defect_broken_margin_review_t0.400,margin_review,train,182,0.9175824175824175,0.7858669881454693,0.9945054945054945,0.9226519337016574,0.005494505494505495,1,0,1,0.0,0.06666666666666667,0.0,0.4,defect_broken
classwise_defect_broken_margin_review_t0.400,margin_review,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.4,defect_broken
classwise_defect_broken_margin_switch_top2_t0.400,margin_switch_top2,train,182,0.9230769230769231,0.7859598682240193,1.0,0.9230769230769231,0.0,1,0,1,0.005494505494505495,0.06666666666666667,0.0,0.4,defect_broken
classwise_defect_broken_margin_switch_top2_t0.400,margin_switch_top2,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.4,defect_broken
classwise_defect_flashover_margin_review_t0.400,margin_review,train,182,0.9010989010989011,0.7811151811151812,0.9725274725274725,0.9265536723163842,0.027472527472527472,2,3,-1,0.0,0.13333333333333333,0.017964071856287425,0.4,defect_flashover
classwise_defect_flashover_margin_review_t0.400,margin_review,val,58,0.5689655172413793,0.7220622514740161,0.7586206896551724,0.75,0.2413793103448276,9,5,4,0.0,0.45,0.13157894736842105,0.4,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.400,margin_switch_top2,train,182,0.9120879120879121,0.7236212068766585,1.0,0.9120879120879121,0.0,2,3,-1,0.027472527472527472,0.13333333333333333,0.0,0.4,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.400,margin_switch_top2,val,58,0.7241379310344828,0.6847375234472008,1.0,0.7241379310344828,0.0,9,5,4,0.2413793103448276,0.45,0.0,0.4,defect_flashover
classwise_insulator_ok_margin_review_t0.400,margin_review,train,182,0.8846153846153846,0.8089771891096396,0.9505494505494505,0.930635838150289,0.04945054945054945,3,6,-3,0.0,0.2,0.03592814371257485,0.4,insulator_ok
classwise_insulator_ok_margin_review_t0.400,margin_review,val,58,0.4827586206896552,0.6274281274281275,0.8103448275862069,0.5957446808510638,0.1896551724137931,1,10,-9,0.0,0.05,0.2631578947368421,0.4,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.400,margin_switch_top2,train,182,0.9010989010989011,0.7767425810904073,1.0,0.9010989010989011,0.0,3,6,-3,0.04945054945054945,0.2,0.0,0.4,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.400,margin_switch_top2,val,58,0.5,0.527627575246623,1.0,0.5,0.0,1,10,-9,0.1896551724137931,0.05,0.0,0.4,insulator_ok
margin_review_t0.473,margin_review,train,182,0.8461538461538461,0.8230944254835041,0.8956043956043956,0.9447852760736196,0.1043956043956044,6,13,-7,0.0,0.4,0.07784431137724551,0.473183,
margin_review_t0.473,margin_review,val,58,0.3448275862068966,0.6893378226711558,0.5,0.6896551724137931,0.5,11,18,-7,0.0,0.55,0.47368421052631576,0.473183,
margin_switch_top2_t0.473,margin_switch_top2,train,182,0.8791208791208791,0.6926434765663062,1.0,0.8791208791208791,0.0,6,13,-7,0.1043956043956044,0.4,0.0,0.473183,
margin_switch_top2_t0.473,margin_switch_top2,val,58,0.5344827586206896,0.5282865282865282,1.0,0.5344827586206896,0.0,11,18,-7,0.5,0.55,0.0,0.473183,
classwise_defect_broken_margin_review_t0.473,margin_review,train,182,0.9120879120879121,0.7754322055367734,0.989010989010989,0.9222222222222223,0.01098901098901099,1,1,0,0.0,0.06666666666666667,0.005988023952095809,0.473183,defect_broken
classwise_defect_broken_margin_review_t0.473,margin_review,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.473183,defect_broken
classwise_defect_broken_margin_switch_top2_t0.473,margin_switch_top2,train,182,0.9175824175824175,0.7660720505548092,1.0,0.9175824175824175,0.0,1,1,0,0.01098901098901099,0.06666666666666667,0.0,0.473183,defect_broken
classwise_defect_broken_margin_switch_top2_t0.473,margin_switch_top2,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.473183,defect_broken
classwise_defect_flashover_margin_review_t0.473,margin_review,train,182,0.9010989010989011,0.7811151811151812,0.9725274725274725,0.9265536723163842,0.027472527472527472,2,3,-1,0.0,0.13333333333333333,0.017964071856287425,0.473183,defect_flashover
classwise_defect_flashover_margin_review_t0.473,margin_review,val,58,0.5344827586206896,0.6987522281639929,0.7241379310344828,0.7380952380952381,0.27586206896551724,9,7,2,0.0,0.45,0.18421052631578946,0.473183,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.473,margin_switch_top2,train,182,0.9120879120879121,0.7236212068766585,1.0,0.9120879120879121,0.0,2,3,-1,0.027472527472527472,0.13333333333333333,0.0,0.473183,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.473,margin_switch_top2,val,58,0.6896551724137931,0.6435131716438431,1.0,0.6896551724137931,0.0,9,7,2,0.27586206896551724,0.45,0.0,0.473183,defect_flashover
classwise_insulator_ok_margin_review_t0.473,margin_review,train,182,0.8681318681318682,0.8087087087087088,0.9340659340659341,0.9294117647058824,0.06593406593406594,3,9,-6,0.0,0.2,0.05389221556886228,0.473183,insulator_ok
classwise_insulator_ok_margin_review_t0.473,margin_review,val,58,0.46551724137931033,0.6291598152063268,0.7758620689655172,0.6,0.22413793103448276,2,11,-9,0.0,0.1,0.2894736842105263,0.473183,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.473,margin_switch_top2,train,182,0.8846153846153846,0.7464609450337512,1.0,0.8846153846153846,0.0,3,9,-6,0.06593406593406594,0.2,0.0,0.473183,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.473,margin_switch_top2,val,58,0.5,0.5141383439255779,1.0,0.5,0.0,2,11,-9,0.22413793103448276,0.1,0.0,0.473183,insulator_ok
margin_review_t0.500,margin_review,train,182,0.8351648351648352,0.8548891452005639,0.8736263736263736,0.9559748427672956,0.12637362637362637,8,15,-7,0.0,0.5333333333333333,0.08982035928143713,0.5,
margin_review_t0.500,margin_review,val,58,0.3103448275862069,0.6743083003952569,0.46551724137931033,0.6666666666666666,0.5344827586206896,11,20,-9,0.0,0.55,0.5263157894736842,0.5,
margin_switch_top2_t0.500,margin_switch_top2,train,182,0.8791208791208791,0.6823423226119014,1.0,0.8791208791208791,0.0,8,15,-7,0.12637362637362637,0.5333333333333333,0.0,0.5,
margin_switch_top2_t0.500,margin_switch_top2,val,58,0.5,0.5063498410159745,1.0,0.5,0.0,11,20,-9,0.5344827586206896,0.55,0.0,0.5,
classwise_defect_broken_margin_review_t0.500,margin_review,train,182,0.9120879120879121,0.7754322055367734,0.989010989010989,0.9222222222222223,0.01098901098901099,1,1,0,0.0,0.06666666666666667,0.005988023952095809,0.5,defect_broken
classwise_defect_broken_margin_review_t0.500,margin_review,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.5,defect_broken
classwise_defect_broken_margin_switch_top2_t0.500,margin_switch_top2,train,182,0.9175824175824175,0.7660720505548092,1.0,0.9175824175824175,0.0,1,1,0,0.01098901098901099,0.06666666666666667,0.0,0.5,defect_broken
classwise_defect_broken_margin_switch_top2_t0.500,margin_switch_top2,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.5,defect_broken
classwise_defect_flashover_margin_review_t0.500,margin_review,train,182,0.8956043956043956,0.7923893516250203,0.9615384615384616,0.9314285714285714,0.038461538461538464,3,4,-1,0.0,0.2,0.023952095808383235,0.5,defect_flashover
classwise_defect_flashover_margin_review_t0.500,margin_review,val,58,0.5344827586206896,0.6987522281639929,0.7241379310344828,0.7380952380952381,0.27586206896551724,9,7,2,0.0,0.45,0.18421052631578946,0.5,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.500,margin_switch_top2,train,182,0.9120879120879121,0.705860511846064,1.0,0.9120879120879121,0.0,3,4,-1,0.038461538461538464,0.2,0.0,0.5,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.500,margin_switch_top2,val,58,0.6896551724137931,0.6435131716438431,1.0,0.6896551724137931,0.0,9,7,2,0.27586206896551724,0.45,0.0,0.5,defect_flashover
classwise_insulator_ok_margin_review_t0.500,margin_review,train,182,0.8626373626373627,0.8193698372656675,0.9230769230769231,0.9345238095238095,0.07692307692307693,4,10,-6,0.0,0.26666666666666666,0.059880239520958084,0.5,insulator_ok
classwise_insulator_ok_margin_review_t0.500,margin_review,val,58,0.43103448275862066,0.6106412966878083,0.7413793103448276,0.5813953488372093,0.25862068965517243,2,13,-11,0.0,0.1,0.34210526315789475,0.5,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.500,margin_switch_top2,train,182,0.8846153846153846,0.7505240633953506,1.0,0.8846153846153846,0.0,4,10,-6,0.07692307692307693,0.26666666666666666,0.0,0.5,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.500,margin_switch_top2,val,58,0.46551724137931033,0.4844333054859371,1.0,0.46551724137931033,0.0,2,13,-11,0.25862068965517243,0.1,0.0,0.5,insulator_ok
margin_review_t0.560,margin_review,train,182,0.8241758241758241,0.8579307402836815,0.8571428571428571,0.9615384615384616,0.14285714285714285,9,17,-8,0.0,0.6,0.10179640718562874,0.559617,
margin_review_t0.560,margin_review,val,58,0.29310344827586204,0.7047258297258298,0.41379310344827586,0.7083333333333334,0.5862068965517241,13,21,-8,0.0,0.65,0.5526315789473685,0.559617,
margin_switch_top2_t0.560,margin_switch_top2,train,182,0.8736263736263736,0.6593101432329728,1.0,0.8736263736263736,0.0,9,17,-8,0.14285714285714285,0.6,0.0,0.559617,
margin_switch_top2_t0.560,margin_switch_top2,val,58,0.5172413793103449,0.5127253161151466,1.0,0.5172413793103449,0.0,13,21,-8,0.5862068965517241,0.65,0.0,0.559617,
classwise_defect_broken_margin_review_t0.560,margin_review,train,182,0.9065934065934066,0.7735449735449736,0.978021978021978,0.9269662921348315,0.02197802197802198,2,2,0,0.0,0.13333333333333333,0.011976047904191617,0.559617,defect_broken
classwise_defect_broken_margin_review_t0.560,margin_review,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.559617,defect_broken
classwise_defect_broken_margin_switch_top2_t0.560,margin_switch_top2,train,182,0.9175824175824175,0.7429924242424243,1.0,0.9175824175824175,0.0,2,2,0,0.02197802197802198,0.13333333333333333,0.0,0.559617,defect_broken
classwise_defect_broken_margin_switch_top2_t0.560,margin_switch_top2,val,58,0.6551724137931034,0.6683501683501684,1.0,0.6551724137931034,0.0,0,0,0,0.0,0.0,0.0,0.559617,defect_broken
classwise_defect_flashover_margin_review_t0.560,margin_review,train,182,0.8956043956043956,0.7923893516250203,0.9615384615384616,0.9314285714285714,0.038461538461538464,3,4,-1,0.0,0.2,0.023952095808383235,0.559617,defect_flashover
